dataset,kind,variant,mode,target,n,spearman,regret,expected_regret_random_pick,rmse_uncalibrated,mae_uncalibrated,y_min,y_max,y_range,topk1_hit,topk3_hit,topk5_hit,topk10_hit
cross_scale_1B,final_test,best_entropy_proxyQ,entropy_proxy,wikipedia_en,64,0.5834249084249085,0.06203699099999982,0.27286392418749994,3.2753899024785205,3.2726035190675278,2.235873461,2.944387674,0.708514213,False,False,True,True
cross_scale_1B,final_test,best_entropy_proxyQ,entropy_proxy,dm_mathematics,64,0.9052197802197802,0.030910506000000115,0.3699093684374999,2.401710045972371,2.158042324837533,1.180990467,2.182944706,1.0019542389999998,False,True,True,True
cross_scale_1B,final_test,best_entropy_proxyQ,entropy_proxy,github,64,0.7004578754578754,0.06836789899999995,0.2244611098437499,3.732234840786001,3.730021607076533,0.831067204,1.39827621,0.5672090059999999,False,False,True,True
cross_scale_1B,final_test,best_entropy_proxyQ,entropy_proxy,stackexchange,64,0.8219780219780219,0.1410790689999999,0.228542311609375,3.0853953063149158,3.0835372190273045,1.6276443,2.149958134,0.5223138339999998,False,False,False,False
cross_scale_1B,final_test,best_entropy_proxyQ,entropy_proxy,gutenberg_pg_19,64,0.47994505494505496,0.04515815600000028,0.5134497508593752,2.628769048112352,2.620426327978239,2.299435777,3.447351329,1.1479155520000002,False,True,True,True
cross_scale_1B,final_test,best_entropy_proxyQ,entropy_proxy,pile_cc,64,0.33525641025641023,0.07422113400000008,0.16598581118750033,2.7476281380291168,2.745827921871257,2.817120314,3.340331554,0.5232112400000002,False,False,False,True
cross_scale_1B,final_test,best_entropy_proxyQ,entropy_proxy,ubuntu_irc,64,0.7870879120879121,0.08996364599999995,0.8781080504375001,4.064814909605327,4.042079922876772,1.765116104,3.225806486,1.4606903820000001,False,True,True,True
cross_scale_1B,final_test,best_entropy_proxyQ,entropy_proxy,hackernews,64,0.24784798534798536,0.09763672500000009,0.473679831890625,2.2497166321963906,2.242141691150551,2.675413838,3.457481465,0.782067627,False,False,True,True
cross_scale_1B,final_test,best_entropy_proxyQ,entropy_proxy,pubmed_abstracts,64,0.27129120879120877,0.1738389520000001,0.2783620813437504,2.829420244743209,2.8269507760287205,2.18347252,2.663124948,0.4796524280000001,False,False,False,False
cross_scale_1B,final_test,best_entropy_proxyQ,entropy_proxy,uspto_backgrounds,64,0.4558150183150183,0.438602328,0.3222730318124998,2.7903785903795115,2.787223361081753,2.050786957,2.662802867,0.6120159099999998,False,False,False,False
cross_scale_1B,final_test,best_entropy_proxyQ,entropy_proxy,__composite_equal_v__,64,0.6499542124542125,0.06956565961538441,0.11426107478004788,2.9312781184294243,2.9294521423792945,2.111309207076923,2.4442399745384615,0.3329307674615385,False,False,False,True
cross_scale_1B,final_test,forest_pertarget_none,none,arxiv,64,0.9833791208791208,0.0,0.17624670870312498,2.484817217819794,2.478600569379145,1.618142962,2.271117926,0.652974964,True,True,True,True
cross_scale_1B,final_test,forest_pertarget_none,none,freelaw,64,0.987408424908425,0.0,0.2378168981406248,2.823653164703032,2.818158642314124,1.744507432,2.378318071,0.6338106389999998,True,True,True,True
cross_scale_1B,final_test,forest_pertarget_none,none,pubmed_central,64,0.9553571428571429,0.0,0.11434543468750014,2.659671035930134,2.6564499075359467,1.646798015,1.865561604,0.21876358900000015,True,True,True,True
cross_scale_1B,final_test,forest_pertarget_none,none,wikipedia_en,64,0.9850732600732601,0.0,0.27286392418749994,3.03047432271937,3.0287969826937315,2.235873461,2.944387674,0.708514213,True,True,True,True
cross_scale_1B,final_test,forest_pertarget_none,none,dm_mathematics,64,0.9331043956043956,0.0,0.3699093684374999,2.456372340194621,2.156492781481221,1.180990467,2.182944706,1.0019542389999998,True,True,True,True
cross_scale_1B,final_test,forest_pertarget_none,none,github,64,0.9861263736263737,0.0,0.2244611098437499,3.608056043947299,3.6019602546015905,0.831067204,1.39827621,0.5672090059999999,True,True,True,True
cross_scale_1B,final_test,forest_pertarget_none,none,stackexchange,64,0.9862637362637363,0.0,0.228542311609375,3.047075951285992,3.040778536627024,1.6276443,2.149958134,0.5223138339999998,True,True,True,True
cross_scale_1B,final_test,forest_pertarget_none,none,gutenberg_pg_19,64,0.9079212454212454,0.0,0.5134497508593752,2.5085050572084047,2.5065779970193374,2.299435777,3.447351329,1.1479155520000002,True,True,True,True
cross_scale_1B,final_test,forest_pertarget_none,none,pile_cc,64,0.9698260073260073,0.021271943999999987,0.16598581118750033,2.471870936124953,2.4713975927525844,2.817120314,3.340331554,0.5232112400000002,False,True,True,True
cross_scale_1B,final_test,forest_pertarget_none,none,ubuntu_irc,64,0.8685439560439561,0.08996364599999995,0.8781080504375001,4.063494359211117,4.034485487931178,1.765116104,3.225806486,1.4606903820000001,False,True,True,True
cross_scale_1B,final_test,forest_pertarget_none,none,hackernews,64,0.8613553113553114,0.0,0.473679831890625,2.1935702163075925,2.1919818678791656,2.675413838,3.457481465,0.782067627,True,True,True,True
cross_scale_1B,final_test,forest_pertarget_none,none,pubmed_abstracts,64,0.915018315018315,0.0,0.2783620813437504,2.8148344794138884,2.811831567730287,2.18347252,2.663124948,0.4796524280000001,True,True,True,True
cross_scale_1B,final_test,forest_pertarget_none,none,uspto_backgrounds,64,0.9930402930402931,0.0,0.3222730318124998,2.6701665472147553,2.6652430387544372,2.050786957,2.662802867,0.6120159099999998,True,True,True,True
cross_scale_1B,final_test,forest_pertarget_none,none,__composite_equal_v__,64,0.7260531135531135,0.0,0.11426107478004788,2.8066506660956856,2.8048273251307516,2.111309207076923,2.4442399745384615,0.3329307674615385,True,True,True,True
cross_scale_1B,final_test,ridge_none,none,arxiv,64,0.8425824175824176,0.0,0.17624670870312498,3.212407857283496,3.196495502846945,1.618142962,2.271117926,0.652974964,True,True,True,True
cross_scale_1B,final_test,ridge_none,none,freelaw,64,0.7066849816849817,0.2854076620000001,0.2378168981406248,3.3680220437700354,3.3625299394347405,1.744507432,2.378318071,0.6338106389999998,False,False,False,False
cross_scale_1B,final_test,ridge_none,none,pubmed_central,64,0.7755952380952381,0.08692765200000019,0.11434543468750014,3.3885629681799836,3.370858392634069,1.646798015,1.865561604,0.21876358900000015,False,False,False,False
cross_scale_1B,final_test,ridge_none,none,wikipedia_en,64,0.7913461538461538,0.0,0.27286392418749994,3.3076992674846486,3.304900025553384,2.235873461,2.944387674,0.708514213,True,True,True,True
cross_scale_1B,final_test,ridge_none,none,dm_mathematics,64,0.6868131868131868,0.0,0.3699093684374999,2.665456736794218,2.6067957267422495,1.180990467,2.182944706,1.0019542389999998,True,True,True,True
cross_scale_1B,final_test,ridge_none,none,github,64,0.6721153846153847,0.0,0.2244611098437499,4.439418262274766,4.429723215747986,0.831067204,1.39827621,0.5672090059999999,True,True,True,True
cross_scale_1B,final_test,ridge_none,none,stackexchange,64,0.7323260073260073,0.0,0.228542311609375,3.5445963437140167,3.5397619438478993,1.6276443,2.149958134,0.5223138339999998,True,True,True,True
cross_scale_1B,final_test,ridge_none,none,gutenberg_pg_19,64,0.6228937728937729,0.04515815600000028,0.5134497508593752,2.6761884456250513,2.6700788084313913,2.299435777,3.447351329,1.1479155520000002,False,True,True,True
cross_scale_1B,final_test,ridge_none,none,pile_cc,64,0.887591575091575,0.07422113400000008,0.16598581118750033,2.681493636789782,2.679018314351277,2.817120314,3.340331554,0.5232112400000002,False,False,False,True
cross_scale_1B,final_test,ridge_none,none,ubuntu_irc,64,0.660989010989011,0.0,0.8781080504375001,4.108484094455945,4.051388721318051,1.765116104,3.225806486,1.4606903820000001,True,True,True,True
cross_scale_1B,final_test,ridge_none,none,hackernews,64,0.5654761904761905,0.5632315170000002,0.473679831890625,2.317484444574898,2.311172199849003,2.675413838,3.457481465,0.782067627,False,False,False,False
cross_scale_1B,final_test,ridge_none,none,pubmed_abstracts,64,0.6399725274725274,0.32603458399999985,0.2783620813437504,3.029022876599271,3.020681136913284,2.18347252,2.663124948,0.4796524280000001,False,False,False,False
cross_scale_1B,final_test,ridge_none,none,uspto_backgrounds,64,0.7478021978021978,0.0,0.3222730318124998,2.8913298653537107,2.888308776590864,2.050786957,2.662802867,0.6120159099999998,True,True,True,True
cross_scale_1B,final_test,ridge_none,none,__composite_equal_v__,64,0.3781135531135531,0.11560340569230743,0.11426107478004788,3.190582209945706,3.1867255399541268,2.111309207076923,2.4442399745384615,0.3329307674615385,False,False,False,False
cross_scale_1B,final_test,forest_equal,equal,arxiv,64,0.596062271062271,0.0,0.17624670870312498,2.6804467671729593,2.6753990785662474,1.618142962,2.271117926,0.652974964,True,True,True,True
cross_scale_1B,final_test,forest_equal,equal,freelaw,64,0.7413919413919414,0.043449998000000045,0.2378168981406248,3.0016484182833256,2.996442348439502,1.744507432,2.378318071,0.6338106389999998,False,False,True,True
cross_scale_1B,final_test,forest_equal,equal,pubmed_central,64,0.4246336996336996,0.08692765200000019,0.11434543468750014,2.8973891425828033,2.895750564622074,1.646798015,1.865561604,0.21876358900000015,False,False,False,False
cross_scale_1B,final_test,forest_equal,equal,wikipedia_en,64,0.545558608058608,0.06203699099999982,0.27286392418749994,3.2713105766292028,3.2684432814416065,2.235873461,2.944387674,0.708514213,False,False,True,True
cross_scale_1B,final_test,forest_equal,equal,dm_mathematics,64,0.9088369963369963,0.030910506000000115,0.3699093684374999,2.4003411866902375,2.1554835609564966,1.180990467,2.182944706,1.0019542389999998,False,True,True,True
cross_scale_1B,final_test,forest_equal,equal,github,64,0.6877289377289377,0.06836789899999995,0.2244611098437499,3.736691898207075,3.734859704354207,0.831067204,1.39827621,0.5672090059999999,False,False,True,True
cross_scale_1B,final_test,forest_equal,equal,stackexchange,64,0.811996336996337,0.1410790689999999,0.228542311609375,3.084139285707659,3.0824625522537588,1.6276443,2.149958134,0.5223138339999998,False,False,False,False
cross_scale_1B,final_test,forest_equal,equal,gutenberg_pg_19,64,0.45256410256410257,0.04515815600000028,0.5134497508593752,2.6296163281328404,2.62126884453468,2.299435777,3.447351329,1.1479155520000002,False,True,True,True
cross_scale_1B,final_test,forest_equal,equal,pile_cc,64,0.33539377289377287,0.07422113400000008,0.16598581118750033,2.7439935000258866,2.7422305093082837,2.817120314,3.340331554,0.5232112400000002,False,False,False,True
cross_scale_1B,final_test,forest_equal,equal,ubuntu_irc,64,0.7569139194139194,0.08996364599999995,0.8781080504375001,4.061199618624431,4.037659605961257,1.765116104,3.225806486,1.4606903820000001,False,True,True,True
cross_scale_1B,final_test,forest_equal,equal,hackernews,64,0.22939560439560439,0.09763672500000009,0.473679831890625,2.248869290843642,2.241367974229446,2.675413838,3.457481465,0.782067627,False,False,True,True
cross_scale_1B,final_test,forest_equal,equal,pubmed_abstracts,64,0.373992673992674,0.1738389520000001,0.2783620813437504,2.833176269203919,2.8309317369798626,2.18347252,2.663124948,0.4796524280000001,False,False,False,False
cross_scale_1B,final_test,forest_equal,equal,uspto_backgrounds,64,0.48173076923076924,0.438602328,0.3222730318124998,2.786203324647227,2.7831304716205008,2.050786957,2.662802867,0.6120159099999998,False,False,False,False
cross_scale_1B,final_test,forest_equal,equal,__composite_equal_v__,64,0.6567307692307692,0.06956565961538441,0.11426107478004788,2.929927253968545,2.9281100179436863,2.111309207076923,2.4442399745384615,0.3329307674615385,False,False,False,True
cross_scale_1B,final_test,forest_none,none,arxiv,64,0.6163003663003663,0.0,0.17624670870312498,2.6849925722947092,2.6801451353582335,1.618142962,2.271117926,0.652974964,True,True,True,True
cross_scale_1B,final_test,forest_none,none,freelaw,64,0.7652014652014651,0.043449998000000045,0.2378168981406248,3.002473664551756,2.997672405611861,1.744507432,2.378318071,0.6338106389999998,False,False,True,True
cross_scale_1B,final_test,forest_none,none,pubmed_central,64,0.4104395604395604,0.08692765200000019,0.11434543468750014,2.890213269881543,2.8883758791194634,1.646798015,1.865561604,0.21876358900000015,False,False,False,False
cross_scale_1B,final_test,forest_none,none,wikipedia_en,64,0.5731227106227106,0.06203699099999982,0.27286392418749994,3.277559705657019,3.274869990232834,2.235873461,2.944387674,0.708514213,False,False,True,True
cross_scale_1B,final_test,forest_none,none,dm_mathematics,64,0.8983516483516484,0.030910506000000115,0.3699093684374999,2.3996733165063313,2.1574524814883267,1.180990467,2.182944706,1.0019542389999998,False,True,True,True
cross_scale_1B,final_test,forest_none,none,github,64,0.721474358974359,0.06836789899999995,0.2244611098437499,3.729714877465504,3.7280213072383237,0.831067204,1.39827621,0.5672090059999999,False,False,True,True
cross_scale_1B,final_test,forest_none,none,stackexchange,64,0.806456043956044,0.1410790689999999,0.228542311609375,3.0775645511562435,3.0758146364447425,1.6276443,2.149958134,0.5223138339999998,False,False,False,False
cross_scale_1B,final_test,forest_none,none,gutenberg_pg_19,64,0.47559523809523807,0.04515815600000028,0.5134497508593752,2.624727900812582,2.616470042169294,2.299435777,3.447351329,1.1479155520000002,False,True,True,True
cross_scale_1B,final_test,forest_none,none,pile_cc,64,0.3243589743589744,0.07422113400000008,0.16598581118750033,2.745465315619111,2.743679427638811,2.817120314,3.340331554,0.5232112400000002,False,False,False,True
cross_scale_1B,final_test,forest_none,none,ubuntu_irc,64,0.7799908424908425,0.08996364599999995,0.8781080504375001,4.063598787150512,4.040191714417123,1.765116104,3.225806486,1.4606903820000001,False,True,True,True
cross_scale_1B,final_test,forest_none,none,hackernews,64,0.2358974358974359,0.09763672500000009,0.473679831890625,2.2436137654370074,2.2360348936188013,2.675413838,3.457481465,0.782067627,False,False,True,True
cross_scale_1B,final_test,forest_none,none,pubmed_abstracts,64,0.3408882783882784,0.1738389520000001,0.2783620813437504,2.8337838463106477,2.83153673111484,2.18347252,2.663124948,0.4796524280000001,False,False,False,False
cross_scale_1B,final_test,forest_none,none,uspto_backgrounds,64,0.5169871794871795,0.12973445199999967,0.3222730318124998,2.7804279013378035,2.777632638422949,2.050786957,2.662802867,0.6120159099999998,False,False,True,True
cross_scale_1B,final_test,forest_none,none,__composite_equal_v__,64,0.6555860805860806,0.06956565961538441,0.11426107478004788,2.92856266943056,2.9267613294519697,2.111309207076923,2.4442399745384615,0.3329307674615385,False,False,False,True
cross_scale_1B,final_test,best_drop_ref16,none,arxiv,64,0.6249542124542125,4.8279999999900625e-05,0.17624670870312498,2.679039787108906,2.6746463350151686,1.618142962,2.271117926,0.652974964,False,True,True,True
cross_scale_1B,final_test,best_drop_ref16,none,freelaw,64,0.7616758241758241,0.043449998000000045,0.2378168981406248,3.0072358629205818,3.0021633047651517,1.744507432,2.378318071,0.6338106389999998,False,False,True,True
cross_scale_1B,final_test,best_drop_ref16,none,pubmed_central,64,0.42326007326007326,0.08692765200000019,0.11434543468750014,2.882802591817304,2.880999948579052,1.646798015,1.865561604,0.21876358900000015,False,False,False,False
cross_scale_1B,final_test,best_drop_ref16,none,wikipedia_en,64,0.6059981684981685,0.06203699099999982,0.27286392418749994,3.2718135848021115,3.2692655407444344,2.235873461,2.944387674,0.708514213,False,False,True,True
cross_scale_1B,final_test,best_drop_ref16,none,dm_mathematics,64,0.908974358974359,0.030910506000000115,0.3699093684374999,2.399134825862091,2.1563468522921214,1.180990467,2.182944706,1.0019542389999998,False,True,True,True
cross_scale_1B,final_test,best_drop_ref16,none,github,64,0.678434065934066,0.06836789899999995,0.2244611098437499,3.722574576757828,3.7207368471817506,0.831067204,1.39827621,0.5672090059999999,False,False,True,True
cross_scale_1B,final_test,best_drop_ref16,none,stackexchange,64,0.8044871794871795,0.1410790689999999,0.228542311609375,3.073684468797394,3.0718456883003364,1.6276443,2.149958134,0.5223138339999998,False,False,False,False
cross_scale_1B,final_test,best_drop_ref16,none,gutenberg_pg_19,64,0.4695054945054945,0.04515815600000028,0.5134497508593752,2.6350998106875694,2.6269706540837636,2.299435777,3.447351329,1.1479155520000002,False,True,True,True
cross_scale_1B,final_test,best_drop_ref16,none,pile_cc,64,0.28415750915750915,0.07422113400000008,0.16598581118750033,2.746196228747088,2.744382918961862,2.817120314,3.340331554,0.5232112400000002,False,False,False,True
cross_scale_1B,final_test,best_drop_ref16,none,ubuntu_irc,64,0.7798992673992674,0.08996364599999995,0.8781080504375001,4.052040084298585,4.029032712956381,1.765116104,3.225806486,1.4606903820000001,False,True,True,True
cross_scale_1B,final_test,best_drop_ref16,none,hackernews,64,0.2499084249084249,0.09763672500000009,0.473679831890625,2.2474902284236857,2.240155503635776,2.675413838,3.457481465,0.782067627,False,False,True,True
cross_scale_1B,final_test,best_drop_ref16,none,pubmed_abstracts,64,0.315521978021978,0.1738389520000001,0.2783620813437504,2.8305954961351802,2.828180123264199,2.18347252,2.663124948,0.4796524280000001,False,False,False,False
cross_scale_1B,final_test,best_drop_ref16,none,uspto_backgrounds,64,0.5206959706959707,0.438602328,0.3222730318124998,2.7926195619885714,2.789724980243732,2.050786957,2.662802867,0.6120159099999998,False,False,False,False
cross_scale_1B,final_test,best_drop_ref16,none,__composite_equal_v__,64,0.660989010989011,0.06956565961538441,0.11426107478004788,2.9274992424787847,2.9257270315402866,2.111309207076923,2.4442399745384615,0.3329307674615385,False,False,False,True
cross_scale_1B,final_test,ridge_entropy,entropy,arxiv,64,0.8293956043956044,0.0,0.17624670870312498,3.2100323177841927,3.19311966563113,1.618142962,2.271117926,0.652974964,True,True,True,True
cross_scale_1B,final_test,ridge_entropy,entropy,freelaw,64,0.7090659340659341,0.2854076620000001,0.2378168981406248,3.3681030321859278,3.3626579264475605,1.744507432,2.378318071,0.6338106389999998,False,False,False,False
cross_scale_1B,final_test,ridge_entropy,entropy,pubmed_central,64,0.7701923076923077,0.08692765200000019,0.11434543468750014,3.3884865657323546,3.3702028338369,1.646798015,1.865561604,0.21876358900000015,False,False,False,False
cross_scale_1B,final_test,ridge_entropy,entropy,wikipedia_en,64,0.7904761904761904,0.0,0.27286392418749994,3.3078284962454414,3.305045961397398,2.235873461,2.944387674,0.708514213,True,True,True,True
cross_scale_1B,final_test,ridge_entropy,entropy,dm_mathematics,64,0.6873626373626374,0.0,0.3699093684374999,2.6652552287479905,2.6064672928130044,1.180990467,2.182944706,1.0019542389999998,True,True,True,True
cross_scale_1B,final_test,ridge_entropy,entropy,github,64,0.6644230769230769,0.0,0.2244611098437499,4.438785050566086,4.428974193593559,0.831067204,1.39827621,0.5672090059999999,True,True,True,True
cross_scale_1B,final_test,ridge_entropy,entropy,stackexchange,64,0.718543956043956,0.0,0.228542311609375,3.543090192380777,3.5375921953424396,1.6276443,2.149958134,0.5223138339999998,True,True,True,True
cross_scale_1B,final_test,ridge_entropy,entropy,gutenberg_pg_19,64,0.6192765567765568,0.04515815600000028,0.5134497508593752,2.6764827326986045,2.6704459241177068,2.299435777,3.447351329,1.1479155520000002,False,True,True,True
cross_scale_1B,final_test,ridge_entropy,entropy,pile_cc,64,0.8873626373626373,0.07422113400000008,0.16598581118750033,2.6815214846165474,2.6790537318364214,2.817120314,3.340331554,0.5232112400000002,False,False,False,True
cross_scale_1B,final_test,ridge_entropy,entropy,ubuntu_irc,64,0.6577838827838828,0.0,0.8781080504375001,4.108364388057625,4.051000209678136,1.765116104,3.225806486,1.4606903820000001,True,True,True,True
cross_scale_1B,final_test,ridge_entropy,entropy,hackernews,64,0.5602564102564103,0.5632315170000002,0.473679831890625,2.3173549275051397,2.3109997719974213,2.675413838,3.457481465,0.782067627,False,False,False,False
cross_scale_1B,final_test,ridge_entropy,entropy,pubmed_abstracts,64,0.6420329670329671,0.32603458399999985,0.2783620813437504,3.0289909221984184,3.0205777181525217,2.18347252,2.663124948,0.4796524280000001,False,False,False,False
cross_scale_1B,final_test,ridge_entropy,entropy,uspto_backgrounds,64,0.7499542124542125,0.0,0.3222730318124998,2.891204292621399,2.888160663238169,2.050786957,2.662802867,0.6120159099999998,True,True,True,True
cross_scale_1B,final_test,ridge_entropy,entropy,__composite_equal_v__,64,0.3621336996336996,0.11560340569230743,0.11426107478004788,3.190218225275416,3.1861400846627834,2.111309207076923,2.4442399745384615,0.3329307674615385,False,False,False,False
cross_scale_1B,final_test,ridge_equal,equal,arxiv,64,0.8360347985347986,0.0,0.17624670870312498,3.2095345164739046,3.193272242504481,1.618142962,2.271117926,0.652974964,True,True,True,True
cross_scale_1B,final_test,ridge_equal,equal,freelaw,64,0.7086080586080586,0.2854076620000001,0.2378168981406248,3.3681857269852347,3.362736164150343,1.744507432,2.378318071,0.6338106389999998,False,False,False,False
cross_scale_1B,final_test,ridge_equal,equal,pubmed_central,64,0.7680860805860806,0.08692765200000019,0.11434543468750014,3.3881030898790607,3.37014925572247,1.646798015,1.865561604,0.21876358900000015,False,False,False,False
cross_scale_1B,final_test,ridge_equal,equal,wikipedia_en,64,0.7891025641025641,0.0,0.27286392418749994,3.307090073094188,3.3042633911898402,2.235873461,2.944387674,0.708514213,True,True,True,True
cross_scale_1B,final_test,ridge_equal,equal,dm_mathematics,64,0.6870421245421245,0.0,0.3699093684374999,2.665283793066464,2.6064830507805263,1.180990467,2.182944706,1.0019542389999998,True,True,True,True
cross_scale_1B,final_test,ridge_equal,equal,github,64,0.6740384615384616,0.0,0.2244611098437499,4.439785605128834,4.430133994901297,0.831067204,1.39827621,0.5672090059999999,True,True,True,True
cross_scale_1B,final_test,ridge_equal,equal,stackexchange,64,0.7350274725274726,0.0,0.228542311609375,3.542491650811048,3.5372504554737754,1.6276443,2.149958134,0.5223138339999998,True,True,True,True
cross_scale_1B,final_test,ridge_equal,equal,gutenberg_pg_19,64,0.6162545787545788,0.04515815600000028,0.5134497508593752,2.676591718116442,2.6705355078435815,2.299435777,3.447351329,1.1479155520000002,False,True,True,True
cross_scale_1B,final_test,ridge_equal,equal,pile_cc,64,0.8841117216117216,0.07422113400000008,0.16598581118750033,2.681012548198436,2.6784574978603692,2.817120314,3.340331554,0.5232112400000002,False,False,False,True
cross_scale_1B,final_test,ridge_equal,equal,ubuntu_irc,64,0.658470695970696,0.0,0.8781080504375001,4.108417727163325,4.051252235553189,1.765116104,3.225806486,1.4606903820000001,True,True,True,True
cross_scale_1B,final_test,ridge_equal,equal,hackernews,64,0.5532967032967033,0.5632315170000002,0.473679831890625,2.31709810756536,2.3106623344305564,2.675413838,3.457481465,0.782067627,False,False,False,False
cross_scale_1B,final_test,ridge_equal,equal,pubmed_abstracts,64,0.6398809523809523,0.32603458399999985,0.2783620813437504,3.0290447642619354,3.0207110548313016,2.18347252,2.663124948,0.4796524280000001,False,False,False,False
cross_scale_1B,final_test,ridge_equal,equal,uspto_backgrounds,64,0.7451923076923077,0.0,0.3222730318124998,2.891076219154754,2.8880210322586395,2.050786957,2.662802867,0.6120159099999998,True,True,True,True
cross_scale_1B,final_test,ridge_equal,equal,__composite_equal_v__,64,0.37326007326007327,0.11560340569230743,0.11426107478004788,3.1901036930368036,3.1860828850425587,2.111309207076923,2.4442399745384615,0.3329307674615385,False,False,False,False
cross_scale_1B,final_test,forest_entropy,entropy,arxiv,64,0.6243589743589744,0.0,0.17624670870312498,2.6926072827122245,2.6873402992262463,1.618142962,2.271117926,0.652974964,True,True,True,True
cross_scale_1B,final_test,forest_entropy,entropy,freelaw,64,0.7433150183150183,0.043449998000000045,0.2378168981406248,3.00536261807215,3.000150489722472,1.744507432,2.378318071,0.6338106389999998,False,False,True,True
cross_scale_1B,final_test,forest_entropy,entropy,pubmed_central,64,0.4136446886446886,0.06013369500000021,0.11434543468750014,2.8970529449563034,2.895166252098182,1.646798015,1.865561604,0.21876358900000015,False,False,False,True
cross_scale_1B,final_test,forest_entropy,entropy,wikipedia_en,64,0.5744047619047619,0.06203699099999982,0.27286392418749994,3.268604790870728,3.2657846202145544,2.235873461,2.944387674,0.708514213,False,False,True,True
cross_scale_1B,final_test,forest_entropy,entropy,dm_mathematics,64,0.9048534798534799,0.030910506000000115,0.3699093684374999,2.3990883501094724,2.1579600214118884,1.180990467,2.182944706,1.0019542389999998,False,True,True,True
cross_scale_1B,final_test,forest_entropy,entropy,github,64,0.7258699633699633,0.06836789899999995,0.2244611098437499,3.727887236956776,3.726077629419241,0.831067204,1.39827621,0.5672090059999999,False,False,True,True
cross_scale_1B,final_test,forest_entropy,entropy,stackexchange,64,0.823992673992674,0.1410790689999999,0.228542311609375,3.0859784679776014,3.0843503530308833,1.6276443,2.149958134,0.5223138339999998,False,False,False,False
cross_scale_1B,final_test,forest_entropy,entropy,gutenberg_pg_19,64,0.4677197802197802,0.04515815600000028,0.5134497508593752,2.623064285923277,2.614874138291741,2.299435777,3.447351329,1.1479155520000002,False,True,True,True
cross_scale_1B,final_test,forest_entropy,entropy,pile_cc,64,0.3649267399267399,0.07422113400000008,0.16598581118750033,2.741885361190839,2.740144449237156,2.817120314,3.340331554,0.5232112400000002,False,False,False,True
cross_scale_1B,final_test,forest_entropy,entropy,ubuntu_irc,64,0.7875915750915751,0.08996364599999995,0.8781080504375001,4.056633123322421,4.0334266726399095,1.765116104,3.225806486,1.4606903820000001,False,True,True,True
cross_scale_1B,final_test,forest_entropy,entropy,hackernews,64,0.2032051282051282,0.09763672500000009,0.473679831890625,2.2416403639001574,2.233888685936811,2.675413838,3.457481465,0.782067627,False,False,True,True
cross_scale_1B,final_test,forest_entropy,entropy,pubmed_abstracts,64,0.30773809523809526,0.2389075580000002,0.2783620813437504,2.834767106109613,2.83232628771112,2.18347252,2.663124948,0.4796524280000001,False,False,False,False
cross_scale_1B,final_test,forest_entropy,entropy,uspto_backgrounds,64,0.4689102564102564,0.438602328,0.3222730318124998,2.784619085162863,2.7814639137388744,2.050786957,2.662802867,0.6120159099999998,False,False,False,False
cross_scale_1B,final_test,forest_entropy,entropy,__composite_equal_v__,64,0.6602564102564102,0.06956565961538441,0.11426107478004788,2.9289176538618653,2.927150293283006,2.111309207076923,2.4442399745384615,0.3329307674615385,False,False,False,True
same_scale_1m,final_test,train_mean,-,arxiv,256,,0.7714953422546396,1.2405663644894966,0.7968727338169289,0.6616908192154369,3.63838243484497,7.142473220825195,3.5040907859802255,False,False,False,False
same_scale_1m,final_test,train_mean,-,freelaw,256,,1.7801625728607178,1.4551817057654262,0.7377561889376495,0.6284809671633411,3.86080002784729,6.862546443939209,3.001746416091919,False,False,False,False
same_scale_1m,final_test,train_mean,-,pubmed_central,256,,0.1579439640045166,1.225560549646616,0.840775879515865,0.7518351070575591,3.862565755844116,6.957304000854492,3.094738245010376,False,False,False,False
same_scale_1m,final_test,train_mean,-,wikipedia_en,256,,1.0636563301086426,1.0926313363015652,0.5463924616676074,0.45798412797012134,4.7230305671691895,7.166999340057373,2.4439687728881836,False,False,False,False
same_scale_1m,final_test,train_mean,-,dm_mathematics,256,,3.5389813184738155,1.924599851481616,1.5392828252360697,1.455323391721322,1.834458470344544,6.2641472816467285,4.429688811302185,False,False,False,False
same_scale_1m,final_test,train_mean,-,github,256,,2.843806743621826,1.3801390025764704,0.9439876197741489,0.8036196430584823,3.6935882568359375,7.509933948516846,3.816345691680908,False,False,False,False
same_scale_1m,final_test,train_mean,-,stackexchange,256,,2.0257627964019775,1.1319399876520038,0.6759335543748375,0.5574903953165631,3.9877002239227295,6.952165603637695,2.964465379714966,False,False,False,False
same_scale_1m,final_test,train_mean,-,gutenberg_pg_19,256,,0.5049595832824707,0.7652148362249136,0.4489563088982346,0.377411037843558,4.6640167236328125,6.7244133949279785,2.060396671295166,False,False,False,False
same_scale_1m,final_test,train_mean,-,pile_cc,256,,0.1910719871520996,0.6065231766551733,0.32055026128181696,0.2616700470971409,5.127173900604248,6.680059432983398,1.5528855323791504,False,False,False,False
same_scale_1m,final_test,train_mean,-,ubuntu_irc,256,,1.9753389358520517,1.7912629321217537,0.9994356224413369,0.9077590291853994,4.698722839355469,8.19113540649414,3.492412567138672,False,False,False,False
same_scale_1m,final_test,train_mean,-,hackernews,256,,0.1747899055480957,0.6920997891575098,0.33655534905631884,0.2837282214895822,4.698311805725098,6.307061195373535,1.6087493896484375,False,False,False,False
